City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Inhambane,MZ,2022-08-10 04:00:48,-23.865,35.3833,292.12,88,0,0.14
295,Roma,US,2022-08-10 03:58:27,43.2128,-75.4557,291.94,90,100,0.45
296,Saint Anthony,US,2022-08-10 04:00:30,45.0205,-93.218,295.29,79,0,0.0
297,Walvis Bay,NA,2022-08-10 03:59:38,-22.9575,14.5053,283.76,100,0,1.03
298,Balkhash,KZ,2022-08-10 04:00:49,46.844,74.9804,295.49,60,0,3.0
299,Waldkirchen,DE,2022-08-10 04:00:50,48.7327,13.6008,287.79,85,63,2.54
300,East London,ZA,2022-08-10 04:00:50,-33.0153,27.9116,291.23,45,37,2.89
301,Aklavik,CA,2022-08-10 04:00:50,68.2191,-135.0107,284.04,49,98,5.2
302,Maldonado,UY,2022-08-10 04:00:51,-34.6667,-54.9167,279.94,92,3,0.35
303,Acapulco,MX,2022-08-10 03:59:48,16.8634,-99.8901,300.09,82,89,0.74
304,Mwense,ZM,2022-08-10 04:00:51,-10.3845,28.698,287.57,57,0,1.11
305,Sitka,US,2022-08-10 04:00:51,57.0531,-135.33,287.33,79,61,2.08
306,Portoferraio,IT,2022-08-10 04:00:52,42.8115,10.3146,298.24,58,0,4.45
307,Konstantinovka,RU,2022-08-10 04:00:52,49.6167,127.9833,288.82,88,100,4.85
308,Vangaindrano,MG,2022-08-10 04:00:53,-23.35,47.6,292.97,80,90,3.96
309,Troitskoye,RU,2022-08-10 04:00:53,52.9821,84.6757,294.74,65,96,2.99
310,Naliya,IN,2022-08-10 04:00:54,23.2667,68.8333,302.7,77,100,3.37
311,Vao,NC,2022-08-10 04:00:54,-22.6667,167.4833,292.6,64,3,9.21
312,Grand Gaube,MU,2022-08-10 04:00:54,-20.0064,57.6608,295.03,55,72,5.81
313,Praya,CV,2022-08-10 04:00:55,14.9215,-23.5087,299.44,86,68,1.74
314,Bonfim,BR,2022-08-10 04:00:55,3.0833,-59.95,298.55,74,65,1.77
315,San Quintin,MX,2022-08-10 04:00:55,30.4833,-115.95,296.32,76,5,2.9
316,La Ronge,CA,2022-08-10 04:00:56,55.1001,-105.2842,284.2,74,6,2.8
317,Pevek,RU,2022-08-10 04:00:56,69.7008,170.3133,278.41,99,100,1.08
318,Tiarei,PF,2022-08-10 04:00:56,-17.5333,-149.3333,296.16,80,100,3.65
319,Talnakh,RU,2022-08-10 04:00:57,69.4865,88.3972,284.38,65,72,5.11
320,Sao Joao Batista,BR,2022-08-10 04:00:57,-27.2761,-48.8494,291.79,100,100,1.85
321,Cordoba,AR,2022-08-10 04:00:12,-31.4135,-64.1811,281.9,66,8,2.24
322,Laguna,US,2022-08-10 03:57:53,38.421,-121.4238,298.37,54,0,4.12
323,Sarankhola,BD,2022-08-10 04:00:58,22.3082,89.7897,299.3,93,100,4.83
324,Shenzhen,CN,2022-08-10 04:00:01,22.5455,114.0683,302.51,88,100,8.3
325,Robore,BO,2022-08-10 04:01:58,-18.3333,-59.75,285.11,75,1,1.57
326,Poronaysk,RU,2022-08-10 04:01:11,49.2167,143.1167,296.67,56,0,4.15
327,Izumo,JP,2022-08-10 04:01:59,35.3667,132.7667,308.09,55,75,8.23
328,Guerrero Negro,MX,2022-08-10 04:01:59,27.9769,-114.0611,296.66,74,56,5.32
329,Marystown,CA,2022-08-10 04:02:00,47.1666,-55.1483,286.4,100,100,6.26
330,Male,MV,2022-08-10 04:01:37,4.1748,73.5089,300.51,77,88,3.63
331,Roseburg,US,2022-08-10 04:02:00,43.2165,-123.3417,292.21,70,20,3.09
332,Alofi,NU,2022-08-10 04:02:00,-19.0595,-169.9187,298.28,73,7,7.46
333,Lonavale,IN,2022-08-10 04:02:01,18.75,73.4167,295.04,96,100,5.28
334,Faya,SA,2022-08-10 04:02:01,18.3851,42.4509,291.13,80,98,3.29
335,Bubaque,GW,2022-08-10 04:02:01,11.2833,-15.8333,299.83,84,100,4.68
336,San Cristobal,VE,2022-08-10 03:58:06,7.7669,-72.225,294.25,95,99,1.39
337,Pachino,IT,2022-08-10 04:02:02,36.7186,15.0907,298.62,61,0,1.31
338,Skibbereen,IE,2022-08-10 04:02:02,51.55,-9.2667,287.37,70,0,2.71
339,Yugo-Kamskiy,RU,2022-08-10 04:02:03,57.7053,55.5894,292.16,84,99,0.69
340,Husavik,IS,2022-08-10 04:02:03,66.0449,-17.3389,284.57,89,100,1.04
341,Fort Nelson,CA,2022-08-10 04:00:27,58.8053,-122.7002,290.93,58,6,2.28
342,Espanola,US,2022-08-10 04:02:04,35.9911,-106.0806,297.14,54,63,0.4
343,Poum,NC,2022-08-10 04:02:04,-20.2333,164.0167,295.2,56,7,10.24
344,Puerto Boyaca,CO,2022-08-10 04:02:05,5.9758,-74.5885,297.74,89,99,0.85
345,Carnarvon,AU,2022-08-10 04:02:05,-24.8667,113.6333,291.26,45,11,8.06
346,Atocha,BO,2022-08-10 04:02:05,-20.9333,-66.2333,274.16,11,0,1.0
347,Kummersbruck,DE,2022-08-10 04:02:06,49.4192,11.8883,286.68,71,3,1.52
348,Galdar,ES,2022-08-10 04:02:06,28.147,-15.6502,294.43,80,41,6.64
349,Fatehpur Sikri,IN,2022-08-10 04:02:06,27.1,77.6667,306.24,53,10,5.71
350,Dicabisagan,PH,2022-08-10 04:02:07,17.0818,122.4157,303.89,68,100,4.11
351,Nouakchott,MR,2022-08-10 04:02:07,18.0858,-15.9785,300.11,84,46,7.15
352,Sao Joao Da Barra,BR,2022-08-10 04:02:07,-21.6403,-41.0511,294.7,93,61,4.9
353,Akyab,MM,2022-08-10 04:02:08,20.15,92.9,299.28,89,100,6.75
354,Namatanai,PG,2022-08-10 04:02:08,-3.6667,152.4333,301.46,71,100,1.18
355,Hobyo,SO,2022-08-10 04:02:09,5.3505,48.5268,298.35,83,95,10.71
356,Burhaniye,TR,2022-08-10 04:02:09,39.5004,26.9727,294.99,82,0,3.66
357,Selimpasa,TR,2022-08-10 04:02:09,41.0558,28.379,298.68,80,0,6.64
358,Nantong,CN,2022-08-10 03:59:44,32.0303,120.8747,310.92,53,100,1.58
359,Chara,RU,2022-08-10 04:02:10,56.9064,118.2631,284.72,89,100,0.22
360,Martapura,ID,2022-08-10 04:02:10,-3.4167,114.85,304.2,70,40,2.57
361,Plainview,US,2022-08-10 04:02:11,40.7765,-73.4673,301.36,83,0,0.0
362,Rudnogorsk,RU,2022-08-10 04:02:11,57.2639,103.7519,293.57,47,91,1.74
363,Nelson Bay,AU,2022-08-10 04:02:12,-32.7167,152.15,289.26,91,82,1.34
364,Galveston,US,2022-08-10 04:02:12,29.3669,-94.9669,303.68,82,36,5.0
365,Fethiye,TR,2022-08-10 04:02:13,36.6217,29.1164,297.08,66,1,0.93
366,Am Timan,TD,2022-08-10 04:02:13,11.0297,20.2827,294.31,97,100,2.41
367,Moree,AU,2022-08-10 04:02:13,-29.4667,149.85,291.11,41,0,2.02
368,Agua Branca,BR,2022-08-10 04:00:14,-5.8922,-42.6361,294.5,42,0,1.52
369,Constitucion,CL,2022-08-10 04:00:57,-35.3333,-72.4167,283.2,63,100,1.89
370,Pervomayskoye,RU,2022-08-10 04:03:14,43.919,46.7102,300.05,53,0,5.47
371,Guanica,PR,2022-08-10 04:03:14,17.9716,-66.908,300.96,76,100,2.6
372,Bridlington,GB,2022-08-10 04:03:15,54.0831,-0.1919,287.33,81,19,2.86
373,Road Town,VG,2022-08-10 04:03:15,18.4167,-64.6167,301.2,78,100,9.03
374,Souillac,MU,2022-08-10 04:01:22,-20.5167,57.5167,293.34,72,90,9.78
375,Coffs Harbour,AU,2022-08-10 04:03:16,-30.3,153.1333,291.13,55,42,6.69
376,Gravdal,NO,2022-08-10 04:01:56,68.1214,13.5031,285.51,95,100,10.86
377,Bingol,TR,2022-08-10 04:03:16,38.8847,40.4939,298.14,31,0,1.49
378,Solvychegodsk,RU,2022-08-10 04:03:17,61.3305,46.9156,289.63,59,97,1.65
379,Canutama,BR,2022-08-10 04:03:17,-6.5339,-64.3831,297.66,70,55,1.63
380,Hailar,CN,2022-08-10 04:03:18,49.2,119.7,292.69,46,88,6.06
381,Santo Antonio Do Leverger,BR,2022-08-10 04:03:18,-15.8656,-56.0767,288.36,88,100,3.55
382,Vanimo,PG,2022-08-10 04:03:19,-2.6741,141.3028,298.92,83,100,1.77
383,Funtua,NG,2022-08-10 04:03:19,11.5233,7.3081,293.39,95,24,2.94
384,Imbituba,BR,2022-08-10 04:03:21,-28.24,-48.6703,289.74,99,100,2.24
385,Llangefni,GB,2022-08-10 04:03:21,53.2556,-4.3106,288.21,91,22,1.54
386,Puerto Escondido,MX,2022-08-10 04:03:22,15.85,-97.0667,299.85,82,100,0.98
387,Mamou,GN,2022-08-10 04:03:22,10.5,-12.0,293.44,99,100,0.48
388,Bahia Blanca,AR,2022-08-10 04:03:22,-38.7196,-62.2724,280.98,60,15,5.24
389,Panguna,PG,2022-08-10 04:03:23,-6.3164,155.4848,297.44,85,100,0.74
390,Havre-Saint-Pierre,CA,2022-08-10 04:03:23,50.2334,-63.5986,286.67,86,4,2.35
391,Sambava,MG,2022-08-10 04:03:23,-14.2667,50.1667,293.51,79,46,6.22
392,Sanary-Sur-Mer,FR,2022-08-10 04:03:24,43.1178,5.8001,299.2,44,100,2.02
393,Fairbanks,US,2022-08-10 04:00:02,64.8378,-147.7164,285.98,67,83,2.14
394,Clyde River,CA,2022-08-10 04:03:24,70.4692,-68.5914,277.78,69,4,2.14
395,Kruisfontein,ZA,2022-08-10 04:03:25,-34.0033,24.7314,286.42,91,82,4.8
396,Monte Patria,CL,2022-08-10 04:03:25,-30.6919,-70.9467,290.63,19,97,1.33
397,Nipawin,CA,2022-08-10 04:00:24,53.3668,-104.0009,285.31,73,23,1.92
398,Zhuhai,CN,2022-08-10 04:03:26,22.2769,113.5678,301.99,89,40,10.8
399,Hazaribag,IN,2022-08-10 04:03:26,23.9833,85.35,297.57,88,100,7.0
400,Talaya,RU,2022-08-10 04:03:27,61.3833,152.75,294.54,43,100,5.92
401,Sakakah,SA,2022-08-10 04:03:27,29.9697,40.2064,306.1,23,2,4.19
402,Kalmunai,LK,2022-08-10 04:03:28,7.4167,81.8167,303.65,46,100,1.52
403,Bathsheba,BB,2022-08-10 04:03:28,13.2167,-59.5167,301.49,83,40,7.2
404,Eyemouth,GB,2022-08-10 04:03:28,55.8713,-2.0901,285.5,88,42,3.24
405,Idritsa,RU,2022-08-10 04:03:29,56.3316,28.8988,285.94,91,9,1.6
406,Palmer,US,2022-08-10 04:03:29,42.1584,-72.3287,297.63,74,100,2.57
407,San Vicente,AR,2022-08-10 04:03:29,-26.6167,-54.1333,281.25,99,100,3.04
408,Zhigansk,RU,2022-08-10 04:03:30,66.7697,123.3711,292.46,52,6,4.88
409,Muros,ES,2022-08-10 04:03:30,42.7762,-9.0603,293.24,95,0,0.78
410,Moose Factory,CA,2022-08-10 04:03:30,51.2585,-80.6094,292.14,88,100,3.09
411,Aras,ES,2022-08-10 04:03:31,42.5617,-2.356,290.38,72,0,1.54
412,Villa Carlos Paz,AR,2022-08-10 04:02:05,-31.4241,-64.4978,280.03,10,7,2.24
413,San Isidro,PE,2022-08-10 04:03:31,-12.1167,-77.05,288.71,84,100,1.54
414,Naron,ES,2022-08-10 04:02:58,43.5167,-8.1528,293.52,88,2,2.61
415,Rawah,IQ,2022-08-10 04:03:32,34.4816,41.9093,301.3,43,0,7.33
416,Port Elizabeth,ZA,2022-08-10 04:03:24,-33.918,25.5701,287.77,93,54,4.47
417,Kutum,SD,2022-08-10 04:03:32,14.2,24.6667,295.69,70,100,1.45
418,Paramonga,PE,2022-08-10 04:03:33,-10.6667,-77.8333,289.53,86,27,3.11
419,Codrington,AU,2022-08-10 04:04:33,-38.2667,141.9667,286.01,62,100,7.29
420,Harper,LR,2022-08-10 04:04:33,4.375,-7.7169,296.94,77,100,4.21
421,Ewa Beach,US,2022-08-10 04:04:34,21.3156,-158.0072,303.12,59,0,8.94
422,Aberdeen,GB,2022-08-10 04:03:07,57.1437,-2.0981,289.53,82,100,2.06
423,Keti Bandar,PK,2022-08-10 04:04:34,24.1447,67.4497,302.82,81,100,4.04
424,Niort,FR,2022-08-10 04:03:34,46.3333,-0.3333,294.05,51,0,1.34
425,Mananjary,MG,2022-08-10 04:04:34,-21.2167,48.3333,293.09,83,100,4.55
426,Shelburne,CA,2022-08-10 04:04:35,44.0787,-80.2041,287.17,84,10,1.44
427,Gladstone,AU,2022-08-10 04:04:35,-23.85,151.25,295.11,43,75,6.69
428,Iqaluit,CA,2022-08-10 04:04:36,63.7506,-68.5145,281.47,63,100,0.96
429,Merced,US,2022-08-10 04:00:11,37.1666,-120.7516,300.56,55,1,5.36
430,Banda Aceh,ID,2022-08-10 04:04:36,5.5577,95.3222,303.1,63,100,4.86
431,Batemans Bay,AU,2022-08-10 04:00:16,-35.7167,150.1833,287.65,54,55,2.58
432,Vargashi,RU,2022-08-10 04:04:37,55.3556,65.8467,295.21,66,51,4.09
433,Brae,GB,2022-08-10 04:04:37,60.3964,-1.353,287.59,88,100,10.73
434,Champerico,GT,2022-08-10 04:04:37,14.3,-91.9167,298.67,80,99,4.14
435,Union City,US,2022-08-10 03:59:43,37.5958,-122.0192,293.48,80,0,2.68
436,Aksarka,RU,2022-08-10 04:04:38,66.5606,67.7975,287.92,48,10,2.76
437,Boyolangu,ID,2022-08-10 04:04:38,-8.1181,111.8935,300.91,73,90,4.5
438,Formosa Do Rio Preto,BR,2022-08-10 04:04:38,-11.0483,-45.1931,293.05,35,1,0.69
439,Anantnag,IN,2022-08-10 04:02:11,33.7333,75.15,296.28,75,11,0.82
440,Acarau,BR,2022-08-10 04:03:55,-2.8856,-40.12,297.68,86,49,6.12
441,Hamada,JP,2022-08-10 04:04:39,34.8833,132.0833,301.56,78,100,4.03
442,Newtonmore,GB,2022-08-10 04:04:39,57.066,-4.1192,284.19,93,43,2.89
443,Mayumba,GA,2022-08-10 04:04:40,-3.432,10.6554,293.38,93,23,2.11
444,Esil,KZ,2022-08-10 04:04:40,51.9556,66.4042,293.93,57,63,5.44
445,Los Llanos De Aridane,ES,2022-08-10 04:04:40,28.6585,-17.9182,293.22,75,100,4.63
446,Shakawe,BW,2022-08-10 04:04:41,-18.3667,21.85,284.31,23,0,1.68
447,Monroe,US,2022-08-10 04:04:41,43.1501,-77.6831,293.68,83,75,3.09
448,Aduturai,IN,2022-08-10 04:04:41,11.0147,79.4791,304.68,45,93,8.3
449,Chicama,PE,2022-08-10 04:04:42,-7.8447,-79.1469,288.45,85,21,2.12
450,Carnot,CF,2022-08-10 04:04:42,4.9409,15.8665,293.29,97,97,0.9
451,Lasa,IT,2022-08-10 04:04:42,46.6166,10.7002,289.09,89,10,0.77
452,Jos,NG,2022-08-10 04:00:22,9.9167,8.9,290.76,95,85,1.63
453,Rawson,AR,2022-08-10 04:04:43,-43.3002,-65.1023,282.65,48,97,2.83
454,Blantyre,MW,2022-08-10 04:04:43,-15.785,35.0085,288.55,54,0,1.51
455,Chabahar,IR,2022-08-10 04:04:43,25.2919,60.643,303.0,70,100,1.68
456,Lugovoy,KZ,2022-08-10 04:04:44,42.9472,72.7644,299.68,30,49,2.26
457,Shadegan,IR,2022-08-10 04:04:44,30.6497,48.6647,311.15,15,0,7.21
458,Horia,RO,2022-08-10 04:04:44,45.0167,28.45,291.72,70,92,8.34
459,Inongo,CD,2022-08-10 04:04:45,-1.95,18.2667,293.91,69,37,2.01
460,Dicamay,PH,2022-08-10 04:04:45,16.7561,122.0037,301.78,83,100,1.59
461,Marica,BR,2022-08-10 04:04:09,-22.9194,-42.8186,296.2,92,100,1.99
462,Paralimni,CY,2022-08-10 04:04:45,35.0375,33.9833,299.34,88,0,2.97
463,Luderitz,NA,2022-08-10 04:04:46,-26.6481,15.1594,285.43,82,5,3.73
464,Linhares,BR,2022-08-10 04:02:42,-19.3911,-40.0722,292.58,91,95,1.63
465,Ranong,TH,2022-08-10 04:05:46,9.9658,98.6348,301.07,79,100,4.68
466,Bundaberg,AU,2022-08-10 04:05:47,-24.85,152.35,295.49,42,1,1.34
467,Bom Jesus,BR,2022-08-10 04:05:47,-9.0744,-44.3586,291.76,30,2,0.46
468,Haines Junction,CA,2022-08-10 04:05:47,60.7522,-137.5108,283.14,78,96,2.7
469,Kamennogorsk,RU,2022-08-10 04:05:48,60.9545,29.1339,286.97,72,37,1.49
470,Port-Gentil,GA,2022-08-10 04:05:48,-0.7193,8.7815,296.56,89,100,6.19
471,Solone,UA,2022-08-10 04:05:48,48.2081,34.8721,293.7,70,100,5.03
472,Tazovskiy,RU,2022-08-10 04:05:49,67.4667,78.7,284.38,64,46,6.6
473,Balabac,PH,2022-08-10 04:05:49,7.9868,117.0645,302.94,68,48,3.2
474,Bosansko Grahovo,BA,2022-08-10 04:05:49,44.1794,16.3639,289.06,95,77,3.09
475,Grindavik,IS,2022-08-10 04:05:49,63.8424,-22.4338,282.41,100,100,8.23
476,Port Augusta,AU,2022-08-10 04:05:50,-32.5,137.7667,290.39,39,100,11.9
477,Port Lincoln,AU,2022-08-10 04:01:46,-34.7333,135.8667,287.83,60,100,9.2
478,Dryden,CA,2022-08-10 04:05:50,49.7833,-92.7503,287.73,71,0,2.46
479,Shenjiamen,CN,2022-08-10 04:05:51,29.9576,122.298,302.14,80,100,7.71
480,Mabaruma,GY,2022-08-10 04:05:51,8.2,-59.7833,296.71,96,100,1.2
481,Richards Bay,ZA,2022-08-10 04:05:51,-28.783,32.0377,289.76,86,0,4.03
482,Ballina,AU,2022-08-10 04:05:52,-28.8667,153.5667,291.36,71,73,6.32
483,Axim,GH,2022-08-10 04:05:52,4.8699,-2.2405,296.46,87,79,3.99
484,Stromness,GB,2022-08-10 04:05:31,58.965,-3.296,289.19,77,84,8.49
485,Nurobod,UZ,2022-08-10 04:05:53,40.9056,69.8023,299.68,33,74,1.2
486,Abalak,RU,2022-08-10 04:05:53,58.1286,68.5944,297.05,58,16,2.92
487,Isangel,VU,2022-08-10 04:05:53,-19.55,169.2667,295.62,71,92,7.77
488,Marzuq,YE,2022-08-10 04:05:54,14.4,46.4667,298.08,60,100,4.64
489,Sisimiut,GL,2022-08-10 04:05:54,66.9395,-53.6735,277.48,92,99,1.89
490,Plettenberg Bay,ZA,2022-08-10 04:05:54,-34.0527,23.3716,286.36,81,84,2.38
491,Pochutla,MX,2022-08-10 04:04:35,15.7432,-96.4661,299.16,87,83,1.73
492,Deputatskiy,RU,2022-08-10 04:05:55,69.3,139.9,291.04,40,0,0.87
493,Sal Rei,CV,2022-08-10 04:05:55,16.1833,-22.9167,298.64,85,63,3.39
494,Esmeraldas,BR,2022-08-10 04:05:55,-19.7625,-44.3139,294.63,62,61,3.01
495,Jiuquan,CN,2022-08-10 04:05:56,39.7432,98.5174,302.02,40,16,3.32
496,Pietarsaari,FI,2022-08-10 04:05:56,63.65,22.6833,288.09,77,100,6.43
497,Guadix,ES,2022-08-10 04:05:57,37.2993,-3.1392,297.21,28,2,2.99
498,Cabedelo,BR,2022-08-10 04:05:57,-6.9811,-34.8339,295.95,84,0,4.8
499,Mokolo,CM,2022-08-10 04:05:57,10.7398,13.8019,295.57,80,81,2.34
500,Selenduma,RU,2022-08-10 04:05:58,50.9131,106.2406,291.6,59,98,1.23
501,Hede,CN,2022-08-10 04:05:58,33.7681,120.2517,307.65,62,90,0.62
502,Sokolo,ML,2022-08-10 04:05:58,14.7328,-6.1219,297.18,85,100,6.36
503,Port Pirie,AU,2022-08-10 04:05:58,-33.1833,138.0167,290.2,44,100,9.72
504,Asfi,MA,2022-08-10 04:05:59,32.2994,-9.2372,292.75,88,0,3.85
505,Northam,GB,2022-08-10 04:05:59,51.0333,-4.2167,288.92,73,4,2.35
506,Ola,RU,2022-08-10 04:05:59,59.5833,151.2833,288.23,84,100,8.31
507,Tevaitoa,PF,2022-08-10 04:06:00,-16.7833,-151.5,297.08,75,32,2.22
508,Te Anau,NZ,2022-08-10 04:06:00,-45.4167,167.7167,279.38,75,53,1.22
509,Outjo,NA,2022-08-10 04:07:01,-20.1167,16.15,287.63,32,0,1.91
510,Colquechaca,BO,2022-08-10 04:07:01,-18.6667,-66.0167,268.88,80,74,1.45
511,Amahai,ID,2022-08-10 04:07:01,-3.3333,128.9167,300.05,80,63,2.37
512,Markdale,CA,2022-08-10 04:07:02,44.3168,-80.6497,286.65,91,29,0.94
513,Gat,IL,2022-08-10 04:07:02,31.61,34.7642,298.53,100,13,0.79
514,Yumen,CN,2022-08-10 04:07:02,40.2833,97.2,302.54,37,9,7.87
515,Dinard,FR,2022-08-10 04:07:03,48.6314,-2.0614,291.36,88,0,3.09
516,Leningradskiy,RU,2022-08-10 04:07:03,69.3833,178.4167,282.86,74,100,2.23
517,Aniva,RU,2022-08-10 04:07:03,46.7144,142.5294,300.21,61,0,5.79
518,Nizwa,OM,2022-08-10 04:07:04,22.9333,57.5333,307.18,33,94,0.98
519,Mahibadhoo,MV,2022-08-10 04:07:04,3.7833,72.9667,300.62,77,93,3.43
520,Pouebo,NC,2022-08-10 04:07:04,-20.4,164.5667,295.64,48,12,5.04
521,Yangliuqing,CN,2022-08-10 04:07:05,39.1375,116.9997,301.12,63,8,2.38
522,Hualmay,PE,2022-08-10 04:07:05,-11.0964,-77.6139,289.35,83,28,2.92
523,Elban,RU,2022-08-10 04:07:05,50.1018,136.5094,292.22,82,59,4.61
524,Malyn,UA,2022-08-10 04:07:06,50.7723,29.2383,288.1,76,99,2.7
525,Sol-Iletsk,RU,2022-08-10 04:07:06,51.1631,54.9918,298.22,39,38,4.06
526,El Vigia,VE,2022-08-10 04:07:06,8.6219,-71.6506,297.85,83,88,2.26
527,Rivadavia,AR,2022-08-10 04:07:07,-33.1905,-68.4608,279.06,53,97,1.67
528,Dashitou,CN,2022-08-10 04:07:07,43.3067,128.5114,298.47,51,25,6.62
529,Calvinia,ZA,2022-08-10 04:07:07,-31.4707,19.776,281.06,63,90,1.59
530,Tagusao,PH,2022-08-10 04:07:08,9.1924,117.8141,303.07,65,60,1.41
531,Tabou,CI,2022-08-10 04:07:08,4.423,-7.3528,296.92,78,100,4.07
532,Wanning,CN,2022-08-10 04:07:08,18.8003,110.3967,297.84,95,100,3.14
533,Cao Bang,VN,2022-08-10 04:07:09,22.6667,106.25,302.8,81,99,2.39
534,Diu,IN,2022-08-10 04:07:09,20.7141,70.9822,300.92,86,100,8.63
535,Arkhangelskaya,RU,2022-08-10 04:07:09,45.6796,40.2754,298.32,35,0,6.92
536,Sarangani,PH,2022-08-10 04:07:10,5.4033,125.4636,301.26,73,34,3.0
537,Nam Dinh,VN,2022-08-10 04:07:10,20.4167,106.1667,302.26,77,100,4.59
538,Cortez,US,2022-08-10 04:07:11,37.3489,-108.5859,295.76,65,75,1.54
539,Bandarbeyla,SO,2022-08-10 04:07:11,9.4942,50.8122,300.35,62,94,11.87
540,Indiana,US,2022-08-10 04:06:55,40.0003,-86.2503,294.8,94,100,1.54
541,Atar,MR,2022-08-10 04:03:41,20.5169,-13.0499,306.59,12,69,6.63
542,Buin,CL,2022-08-10 04:07:12,-33.7333,-70.75,290.3,26,100,1.08
543,Dehui,CN,2022-08-10 04:07:12,44.5333,125.7,296.65,68,27,5.66
544,Vrangel,RU,2022-08-10 04:07:13,42.7297,133.0839,295.71,74,0,5.09
545,Elko,US,2022-08-10 04:07:13,41.0002,-115.5012,288.16,34,85,0.81
546,Arlit,NE,2022-08-10 04:07:13,18.7369,7.3853,305.42,37,43,3.71
547,Dunedin,NZ,2022-08-10 04:07:14,-45.8742,170.5036,281.37,60,76,3.58
548,Naze,JP,2022-08-10 04:07:14,28.3667,129.4833,301.48,70,22,3.62
549,Morant Bay,JM,2022-08-10 04:07:15,17.8815,-76.4093,301.94,85,69,4.13
550,Tura,IN,2022-08-10 04:07:15,25.5198,90.2201,301.14,70,100,3.63
551,Luocheng,CN,2022-08-10 04:07:15,29.3848,104.0286,306.12,62,82,0.75
552,Banes,CU,2022-08-10 04:07:16,20.9625,-75.7186,299.18,85,2,5.31
553,Cacoal,BR,2022-08-10 04:07:16,-11.4386,-61.4472,291.11,90,100,4.43
554,Fayaoue,NC,2022-08-10 04:07:17,-20.65,166.5333,294.91,54,32,4.96
555,Huron,US,2022-08-10 04:07:17,41.1501,-82.5499,293.84,93,33,1.96
556,Bayeux,BR,2022-08-10 04:07:18,-7.125,-34.9322,294.25,90,1,3.53
557,Canada,ES,2022-08-10 04:08:18,38.6767,-0.8141,296.19,79,11,1.24
558,Udachnyy,RU,2022-08-10 04:08:19,66.4167,112.4,295.07,52,97,4.29
559,Ginda,IN,2022-08-10 04:08:19,30.6945,78.4932,298.14,73,24,2.02
560,Pecos,US,2022-08-10 04:07:13,31.4229,-103.4932,304.61,29,0,4.12
561,Teya,RU,2022-08-10 04:08:20,60.3778,92.6267,291.42,81,100,2.26
562,Yulara,AU,2022-08-10 04:08:20,-25.2406,130.9889,285.05,79,100,4.25
563,Otane,NZ,2022-08-10 04:08:21,-39.8833,176.6333,280.38,77,93,2.64
564,Rio Grande,BR,2022-08-10 04:08:21,-32.035,-52.0986,282.56,75,100,6.75
565,Lodja,CD,2022-08-10 04:08:22,-3.4833,23.4333,293.97,44,76,0.07
566,Renqiu,CN,2022-08-10 04:08:22,38.6989,116.0936,299.44,69,51,2.98
567,Shingu,JP,2022-08-10 04:08:22,33.7333,135.9833,304.11,73,83,4.83
